year,quarter,entity_type,entity_name,transaction_type,count,amount
2022,1,states,delhi,TOTAL,330999861,536964920836.2892
2022,1,states,tamil nadu,TOTAL,294573150,512789201600.616
2022,1,states,bihar,TOTAL,284390434,611411695731.1455
2022,1,districts,bengaluru urban,TOTAL,648380838,837938769153.0938
2022,1,districts,pune,TOTAL,424149132,508475101454.5797
2022,1,districts,hyderabad,TOTAL,372711414,661512502141.0775
2022,1,districts,jaipur,TOTAL,262950613,434507898653.22876
2022,1,districts,bhopal,TOTAL,159892411,221096758835.27948
2022,1,districts,central delhi,TOTAL,128309915,198072597274.588
2022,1,districts,rangareddy,TOTAL,127675017,216609881380.40106
2022,1,districts,medchal malkajgiri,TOTAL,110893187,185168270983.38605
2022,1,districts,mumbai suburban,TOTAL,104595313,148080835860.6061
2022,1,districts,khordha,TOTAL,104052705,152745328927.4852
2022,1,pincodes,500001,TOTAL,248675599,460948755722.1826
2022,1,pincodes,560001,TOTAL,224793308,308663371704.65454
2022,1,pincodes,411004,TOTAL,209101358,285005833904.6318
2022,1,pincodes,302016,TOTAL,148956604,248958961898.95383
2022,1,pincodes,462008,TOTAL,119378084,172143368941.8931
2022,1,pincodes,110006,TOTAL,112708284,170854549748.09644
2022,1,pincodes,444510,TOTAL,69862188,129741278088.80704
2022,1,pincodes,800001,TOTAL,68427326,126972470461.14954
2022,1,pincodes,600003,TOTAL,62446149,95888452779.63263
2022,1,pincodes,751001,TOTAL,58525215,91210203433.81744
2022,2,states,maharashtra,TOTAL,1407533113,2006272382175.9395
2022,2,states,karnataka,TOTAL,1277448960,1867146114059.214
2022,2,states,telangana,TOTAL,1063382557,1951414544517.106
2022,2,states,andhra pradesh,TOTAL,671134030,1479853948202.9197
2022,2,states,rajasthan,TOTAL,661170150,1152833518600.3425
2022,2,states,uttar pradesh,TOTAL,595298776,1067515182419.9624
2022,2,states,madhya pradesh,TOTAL,544899829,867024737328.533
2022,2,states,delhi,TOTAL,410634184,629855650458.2181
2022,2,states,bihar,TOTAL,360145029,754461454966.1152
2022,2,states,tamil nadu,TOTAL,354506937,590134727678.3616
2022,2,districts,bengaluru urban,TOTAL,786978117,1013933810932.2711
2022,2,districts,pune,TOTAL,520321567,620747087392.5974
2022,2,districts,hyderabad,TOTAL,446470234,775908693266.7238
2022,2,districts,jaipur,TOTAL,314511010,497492495896.22046
2022,2,districts,bhopal,TOTAL,185588829,255910395858.58392
2022,2,districts,rangareddy,TOTAL,161888380,267052522620.51453
2022,2,districts,central delhi,TOTAL,159034619,232911858055.0848
2022,2,districts,medchal malkajgiri,TOTAL,134114768,221257316347.71973
2022,2,districts,mumbai suburban,TOTAL,125227570,172590494011.93738
2022,2,districts,khordha,TOTAL,124986765,174299128204.99298
2022,2,pincodes,500001,TOTAL,296874552,536659038240.45605
2022,2,pincodes,560001,TOTAL,271515853,367011500113.69904
2022,2,pincodes,411004,TOTAL,262731186,356436998068.0399
2022,2,pincodes,302016,TOTAL,181570316,290408785688.9401
2022,2,pincodes,110006,TOTAL,139136098,200269818218.75818
2022,2,pincodes,462008,TOTAL,137837715,198147341166.69937
2022,2,pincodes,444510,TOTAL,93575752,168031360482.06287
2022,2,pincodes,800001,TOTAL,90260337,162195041186.36075
2022,2,pincodes,600003,TOTAL,75241472,108938946466.4329
2022,2,pincodes,751001,TOTAL,69262961,101369063330.80547
2022,3,states,telangana,TOTAL,1628165401,2706325865752.0645
2022,3,states,maharashtra,TOTAL,1486389417,1947579187374.532
2022,3,states,karnataka,TOTAL,1189761328,1665918232610.9397
2022,3,states,rajasthan,TOTAL,767541360,1238489256318.2173
2022,3,states,madhya pradesh,TOTAL,731259559,1032908494249.5833
2022,3,states,uttar pradesh,TOTAL,703589072,1121370050898.7217
2022,3,states,andhra pradesh,TOTAL,642855035,1385077409712.0752
2022,3,states,delhi,TOTAL,475592161,677612647116.1133
2022,3,states,bihar,TOTAL,437367385,791446486557.8687
2022,3,states,tamil nadu,TOTAL,393496175,631879220373.2378
2022,3,districts,hyderabad,TOTAL,1018658174,1586047443981.7903
2022,3,districts,bengaluru urban,TOTAL,738035161,930886457807.8191
2022,3,districts,pune,TOTAL,505018506,549531791371.8348
2022,3,districts,jaipur,TOTAL,377469909,564818218571.2906
2022,3,districts,central delhi,TOTAL,243139962,327191972497.86694
2022,3,districts,mumbai suburban,TOTAL,197724164,247678975470.48975
2022,3,districts,patna,TOTAL,188665398,298860414441.2887
2022,3,districts,khordha,TOTAL,182514532,234713995654.54218
2022,3,districts,chhindwara,TOTAL,169367916,236429180484.7117
2022,3,districts,rangareddy,TOTAL,169029273,272598081405.12262
2022,3,pincodes,500034,TOTAL,832279716,1276247184385.9084
2022,3,pincodes,110006,TOTAL,222465526,294132832922.7636
2022,3,pincodes,302012,TOTAL,220682742,322546632329.7969
2022,3,pincodes,411033,TOTAL,217102802,241609848561.36987
2022,3,pincodes,480001,TOTAL,164538285,229267141662.06653
2022,3,pincodes,560027,TOTAL,160449902,217879670192.8064
2022,3,pincodes,800001,TOTAL,143978604,226644911906.22284
2022,3,pincodes,400070,TOTAL,137051260,170363147506.6858
2022,3,pincodes,751001,TOTAL,123281915,161654599037.78528
2022,3,pincodes,700039,TOTAL,82900479,153815755896.1881
2022,4,states,telangana,TOTAL,1819506832,2978252562916.1367
2022,4,states,maharashtra,TOTAL,1688775272,2210470839617.1724
2022,4,states,karnataka,TOTAL,1378910371,1904516622907.6313
2022,4,states,madhya pradesh,TOTAL,898828268,1302999857548.291
2022,4,states,rajasthan,TOTAL,865574848,1456956699398.6523
2022,4,states,uttar pradesh,TOTAL,836369071,1376378802069.4856
2022,4,states,andhra pradesh,TOTAL,690017077,1424725083041.6873
2022,4,states,bihar,TOTAL,517084649,936012149674.8281
2022,4,states,delhi,TOTAL,515203457,744915016018.5759
2022,4,states,odisha,TOTAL,445714743,652217064523.9851
2022,4,districts,hyderabad,TOTAL,1133829812,1753799022390.8733
2022,4,districts,bengaluru urban,TOTAL,876647100,1092079302011.8888
2022,4,districts,pune,TOTAL,544687754,590334491443.0927
2022,4,districts,jaipur,TOTAL,404922774,635458549842.8215
2022,4,districts,central delhi,TOTAL,280960656,386107883617.5307
2022,4,districts,mumbai suburban,TOTAL,248827345,310278216439.5166
2022,4,districts,chhindwara,TOTAL,245710341,350638062974.85736
2022,4,districts,patna,TOTAL,217434851,352393762150.454
2022,4,districts,khordha,TOTAL,208260666,268479766618.40594
2022,4,districts,rangareddy,TOTAL,191136402,295773661437.69385
2022,4,pincodes,500034,TOTAL,967508435,1501499856273.482
2022,4,pincodes,560027,TOTAL,290033166,383980424744.5664
2022,4,pincodes,411033,TOTAL,263248580,298971294541.89966
2022,4,pincodes,110006,TOTAL,258183697,349487194869.16797
2022,4,pincodes,302012,TOTAL,255709582,401447081116.4074
2022,4,pincodes,480001,TOTAL,240053791,341860974379.64307
2022,4,pincodes,400070,TOTAL,180508440,226320223720.0673
2022,4,pincodes,800001,TOTAL,167166031,269652534972.60126
2022,4,pincodes,751001,TOTAL,140210762,184650659638.9054
2022,4,pincodes,700039,TOTAL,119193886,219834107643.85355
