year,quarter,entity_type,entity_name,transaction_type,count,amount
2020,2,districts,chandigarh,TOTAL,149,29537.0
2020,2,pincodes,160101,TOTAL,31,6158.0
2020,2,pincodes,160047,TOTAL,25,4718.0
2020,2,pincodes,160036,TOTAL,16,3261.0
2020,2,pincodes,160023,TOTAL,12,2002.0
2020,2,pincodes,160014,TOTAL,10,2186.0
2020,2,pincodes,160001,TOTAL,9,1735.0
2020,2,pincodes,160022,TOTAL,9,1725.0
2020,2,pincodes,160030,TOTAL,7,1925.0
2020,2,pincodes,160002,TOTAL,6,1201.0
2020,2,pincodes,160012,TOTAL,4,739.0
2020,3,districts,chandigarh,TOTAL,264,70969.0
2020,3,pincodes,160047,TOTAL,48,11353.0
2020,3,pincodes,160101,TOTAL,39,12418.0
2020,3,pincodes,160036,TOTAL,28,6734.0
2020,3,pincodes,160022,TOTAL,28,6267.0
2020,3,pincodes,160002,TOTAL,20,7736.0
2020,3,pincodes,160030,TOTAL,19,5037.0
2020,3,pincodes,160014,TOTAL,13,3266.0
2020,3,pincodes,160003,TOTAL,11,2698.0
2020,3,pincodes,160019,TOTAL,10,3452.0
2020,3,pincodes,160025,TOTAL,9,2765.0
2020,4,districts,chandigarh,TOTAL,200,153341.0
2020,4,pincodes,160101,TOTAL,35,26948.0
2020,4,pincodes,160047,TOTAL,23,20300.0
2020,4,pincodes,160022,TOTAL,17,8093.0
2020,4,pincodes,160014,TOTAL,17,13335.0
2020,4,pincodes,160002,TOTAL,17,18628.0
2020,4,pincodes,160036,TOTAL,14,15088.0
2020,4,pincodes,160001,TOTAL,10,5832.0
2020,4,pincodes,160003,TOTAL,10,10356.0
2020,4,pincodes,160017,TOTAL,10,5158.0
2020,4,pincodes,160020,TOTAL,9,4577.0
2021,1,districts,chandigarh,TOTAL,338,238576.0
2021,1,pincodes,160101,TOTAL,51,30704.0
2021,1,pincodes,160036,TOTAL,46,19175.0
2021,1,pincodes,160002,TOTAL,41,42248.0
2021,1,pincodes,160047,TOTAL,30,25522.0
2021,1,pincodes,160022,TOTAL,30,14900.0
2021,1,pincodes,160014,TOTAL,24,10528.0
2021,1,pincodes,160030,TOTAL,23,14328.0
2021,1,pincodes,160015,TOTAL,12,11232.0
2021,1,pincodes,160008,TOTAL,11,14477.0
2021,1,pincodes,160017,TOTAL,10,8735.0
2021,2,districts,chandigarh,TOTAL,378,310943.0
2021,2,pincodes,160002,TOTAL,61,56288.0
2021,2,pincodes,160036,TOTAL,56,38035.0
2021,2,pincodes,160047,TOTAL,35,25946.0
2021,2,pincodes,160101,TOTAL,34,24311.0
2021,2,pincodes,160014,TOTAL,31,26599.0
2021,2,pincodes,160022,TOTAL,24,17274.0
2021,2,pincodes,160030,TOTAL,21,29653.0
2021,2,pincodes,160025,TOTAL,21,18699.0
2021,2,pincodes,160019,TOTAL,16,15730.0
2021,2,pincodes,160011,TOTAL,9,6380.0
2021,3,districts,chandigarh,TOTAL,494,469634.0
2021,3,pincodes,160002,TOTAL,80,59092.0
2021,3,pincodes,160036,TOTAL,49,34232.0
2021,3,pincodes,160047,TOTAL,41,27467.0
2021,3,pincodes,160101,TOTAL,40,74996.0
2021,3,pincodes,160022,TOTAL,30,40376.0
2021,3,pincodes,160014,TOTAL,29,23604.0
2021,3,pincodes,160030,TOTAL,26,22645.0
2021,3,pincodes,160008,TOTAL,24,43209.0
2021,3,pincodes,160011,TOTAL,21,10952.0
2021,3,pincodes,160020,TOTAL,20,15804.0
2021,4,districts,chandigarh,TOTAL,710,835813.0
2021,4,pincodes,160002,TOTAL,136,111958.0
2021,4,pincodes,160101,TOTAL,110,129529.0
2021,4,pincodes,160036,TOTAL,74,114088.0
2021,4,pincodes,160022,TOTAL,60,81459.0
2021,4,pincodes,160047,TOTAL,47,65127.0
2021,4,pincodes,160014,TOTAL,37,38794.0
2021,4,pincodes,160030,TOTAL,29,37767.0
2021,4,pincodes,160015,TOTAL,27,14719.0
2021,4,pincodes,160003,TOTAL,25,26513.0
2021,4,pincodes,160025,TOTAL,21,23723.0
2022,1,districts,chandigarh,TOTAL,792,1150932.0
2022,1,pincodes,160101,TOTAL,120,170516.0
2022,1,pincodes,160002,TOTAL,108,164789.0
2022,1,pincodes,160047,TOTAL,83,105979.0
2022,1,pincodes,160036,TOTAL,64,105352.0
2022,1,pincodes,160014,TOTAL,55,66927.0
2022,1,pincodes,160030,TOTAL,52,52656.0
2022,1,pincodes,160022,TOTAL,47,65051.0
2022,1,pincodes,160015,TOTAL,31,52627.0
2022,1,pincodes,160003,TOTAL,26,33925.0
2022,1,pincodes,160017,TOTAL,25,34012.0
2022,2,districts,chandigarh,TOTAL,1330,1874959.0
2022,2,pincodes,160002,TOTAL,178,239321.0
2022,2,pincodes,160101,TOTAL,178,208178.0
2022,2,pincodes,160036,TOTAL,147,205089.0
2022,2,pincodes,160022,TOTAL,115,156469.0
2022,2,pincodes,160047,TOTAL,90,140603.0
2022,2,pincodes,160030,TOTAL,84,93049.0
2022,2,pincodes,160014,TOTAL,83,108535.0
2022,2,pincodes,160017,TOTAL,54,82635.0
2022,2,pincodes,160003,TOTAL,51,71758.0
2022,2,pincodes,160011,TOTAL,45,66154.0
2022,3,districts,chandigarh,TOTAL,1533,1998439.0
2022,3,pincodes,160101,TOTAL,197,224851.0
2022,3,pincodes,160036,TOTAL,183,231970.0
2022,3,pincodes,160002,TOTAL,170,199561.0
2022,3,pincodes,160047,TOTAL,147,215373.0
2022,3,pincodes,160022,TOTAL,110,151167.0
2022,3,pincodes,160014,TOTAL,93,149268.0
2022,3,pincodes,160030,TOTAL,77,81762.0
2022,3,pincodes,160025,TOTAL,69,73353.0
2022,3,pincodes,160015,TOTAL,63,76017.0
2022,3,pincodes,160019,TOTAL,60,82431.0
2022,4,districts,chandigarh,TOTAL,1403,2024528.0
2022,4,pincodes,160002,TOTAL,201,270411.0
2022,4,pincodes,160101,TOTAL,190,259504.0
2022,4,pincodes,160036,TOTAL,135,190200.0
2022,4,pincodes,160047,TOTAL,127,171399.0
2022,4,pincodes,160022,TOTAL,100,151398.0
2022,4,pincodes,160030,TOTAL,88,166835.0
2022,4,pincodes,160014,TOTAL,70,75999.0
2022,4,pincodes,160015,TOTAL,67,84135.0
2022,4,pincodes,160003,TOTAL,63,91296.0
2022,4,pincodes,160019,TOTAL,55,85464.0
2020,2,districts,east,TOTAL,16,3449.0
2020,2,districts,south,TOTAL,4,1058.0
2020,2,districts,north,TOTAL,1,282.0
2020,2,pincodes,737101,TOTAL,4,693.0
2020,2,pincodes,737102,TOTAL,4,986.0
2020,2,pincodes,737103,TOTAL,4,744.0
2020,2,pincodes,737139,TOTAL,2,529.0
2020,2,pincodes,737126,TOTAL,2,529.0
2020,2,pincodes,737134,TOTAL,1,231.0
2020,2,pincodes,737133,TOTAL,1,282.0
2020,2,pincodes,737135,TOTAL,1,282.0
2020,2,pincodes,737132,TOTAL,1,231.0
2020,2,pincodes,737116,TOTAL,1,282.0
2020,3,districts,east,TOTAL,66,20284.0
2020,3,districts,south,TOTAL,20,5534.0
2020,3,districts,west,TOTAL,5,1319.0
2020,3,districts,north,TOTAL,3,863.0
2020,3,pincodes,737101,TOTAL,20,7008.0
2020,3,pincodes,737102,TOTAL,18,4161.0
2020,3,pincodes,737132,TOTAL,15,2694.0
2020,3,pincodes,737136,TOTAL,11,2612.0
2020,3,pincodes,737134,TOTAL,8,5125.0
2020,3,pincodes,737135,TOTAL,6,2561.0
2020,3,pincodes,737126,TOTAL,3,480.0
2020,3,pincodes,737111,TOTAL,3,1253.0
2020,3,pincodes,737116,TOTAL,2,697.0
2020,3,pincodes,737113,TOTAL,2,66.0
2020,4,districts,east,TOTAL,41,26778.0
2020,4,districts,south,TOTAL,11,26418.0
2020,4,districts,north,TOTAL,8,9933.0
2020,4,districts,west,TOTAL,7,7085.0
2020,4,pincodes,737132,TOTAL,10,7724.0
2020,4,pincodes,737120,TOTAL,7,9608.0
2020,4,pincodes,737134,TOTAL,7,8233.0
2020,4,pincodes,737101,TOTAL,7,1656.0
2020,4,pincodes,737106,TOTAL,6,1934.0
2020,4,pincodes,737103,TOTAL,6,3585.0
2020,4,pincodes,737126,TOTAL,5,17313.0
2020,4,pincodes,737135,TOTAL,5,7123.0
2020,4,pincodes,737111,TOTAL,3,2260.0
2020,4,pincodes,737113,TOTAL,2,775.0
2021,1,districts,east,TOTAL,72,64393.0
2021,1,districts,west,TOTAL,22,20672.0
2021,1,districts,south,TOTAL,20,15924.0
2021,1,districts,north,TOTAL,8,10788.0
2021,1,pincodes,737102,TOTAL,19,14604.0
2021,1,pincodes,737101,TOTAL,17,14900.0
2021,1,pincodes,737134,TOTAL,15,11866.0
2021,1,pincodes,737121,TOTAL,10,13565.0
2021,1,pincodes,737133,TOTAL,8,7509.0
2021,1,pincodes,737135,TOTAL,7,9855.0
2021,1,pincodes,737111,TOTAL,6,1440.0
2021,1,pincodes,737113,TOTAL,6,5667.0
2021,1,pincodes,737132,TOTAL,6,7462.0
2021,1,pincodes,737116,TOTAL,5,9141.0
2021,2,districts,east,TOTAL,55,77437.0
2021,2,districts,south,TOTAL,23,30261.0
2021,2,districts,north,TOTAL,8,9539.0
2021,2,districts,west,TOTAL,7,4827.0
2021,2,pincodes,737102,TOTAL,18,21791.0
2021,2,pincodes,737132,TOTAL,13,22958.0
2021,2,pincodes,737101,TOTAL,12,27279.0
2021,2,pincodes,737135,TOTAL,7,5848.0
2021,2,pincodes,737134,TOTAL,7,7997.0
2021,2,pincodes,737120,TOTAL,6,8559.0
2021,2,pincodes,737126,TOTAL,4,2818.0
2021,2,pincodes,737136,TOTAL,4,1196.0
2021,2,pincodes,737121,TOTAL,3,2078.0
2021,2,pincodes,737133,TOTAL,3,8078.0
2021,3,districts,east,TOTAL,67,86194.0
2021,3,districts,south,TOTAL,21,29274.0
2021,3,districts,west,TOTAL,9,7336.0
2021,3,districts,north,TOTAL,9,17748.0
2021,3,pincodes,737135,TOTAL,18,12745.0
2021,3,pincodes,737101,TOTAL,15,30641.0
2021,3,pincodes,737102,TOTAL,10,10923.0
2021,3,pincodes,737132,TOTAL,9,5006.0
2021,3,pincodes,737134,TOTAL,9,11038.0
2021,3,pincodes,737136,TOTAL,7,17213.0
2021,3,pincodes,737121,TOTAL,6,1836.0
2021,3,pincodes,737116,TOTAL,5,6558.0
2021,3,pincodes,737126,TOTAL,5,378.0
2021,3,pincodes,737133,TOTAL,4,5884.0
2021,4,districts,east,TOTAL,109,291074.0
2021,4,districts,south,TOTAL,41,85646.0
2021,4,districts,west,TOTAL,29,84762.0
2021,4,districts,north,TOTAL,16,42050.0
2021,4,pincodes,737102,TOTAL,31,49179.0
2021,4,pincodes,737101,TOTAL,29,90182.0
2021,4,pincodes,737134,TOTAL,18,42207.0
2021,4,pincodes,737120,TOTAL,12,37329.0
2021,4,pincodes,737111,TOTAL,12,40222.0
2021,4,pincodes,737133,TOTAL,11,19562.0
2021,4,pincodes,737121,TOTAL,11,29883.0
2021,4,pincodes,737132,TOTAL,9,38192.0
2021,4,pincodes,737135,TOTAL,9,34027.0
2021,4,pincodes,737126,TOTAL,9,37199.0
2022,1,districts,east,TOTAL,157,463841.0
2022,1,districts,west,TOTAL,37,91888.0
2022,1,districts,south,TOTAL,35,101663.0
2022,1,districts,north,TOTAL,10,28595.0
2022,1,pincodes,737101,TOTAL,60,172245.0
2022,1,pincodes,737103,TOTAL,25,80321.0
2022,1,pincodes,737102,TOTAL,21,53534.0
2022,1,pincodes,737132,TOTAL,19,41922.0
2022,1,pincodes,737126,TOTAL,17,36511.0
2022,1,pincodes,737111,TOTAL,15,42104.0
2022,1,pincodes,737121,TOTAL,13,29476.0
2022,1,pincodes,737113,TOTAL,9,20308.0
2022,1,pincodes,737134,TOTAL,9,25694.0
2022,1,pincodes,737133,TOTAL,9,19264.0
2022,2,districts,east,TOTAL,99,233452.0
2022,2,districts,west,TOTAL,35,84909.0
2022,2,districts,south,TOTAL,14,27179.0
2022,2,districts,north,TOTAL,12,38169.0
2022,2,pincodes,737101,TOTAL,28,88553.0
2022,2,pincodes,737102,TOTAL,23,34120.0
2022,2,pincodes,737134,TOTAL,16,41352.0
2022,2,pincodes,737132,TOTAL,14,34741.0
2022,2,pincodes,737121,TOTAL,14,32774.0
2022,2,pincodes,737113,TOTAL,13,38277.0
2022,2,pincodes,737135,TOTAL,9,16477.0
2022,2,pincodes,737111,TOTAL,8,13858.0
2022,2,pincodes,737120,TOTAL,7,18691.0
2022,2,pincodes,737106,TOTAL,6,8408.0
2022,3,districts,east,TOTAL,165,310190.0
2022,3,districts,south,TOTAL,34,65600.0
2022,3,districts,west,TOTAL,30,71337.0
2022,3,districts,north,TOTAL,14,27813.0
2022,3,pincodes,737102,TOTAL,49,63214.0
2022,3,pincodes,737101,TOTAL,39,83667.0
2022,3,pincodes,737132,TOTAL,28,48470.0
2022,3,pincodes,737103,TOTAL,17,39977.0
2022,3,pincodes,737134,TOTAL,17,46535.0
2022,3,pincodes,737126,TOTAL,15,29772.0
2022,3,pincodes,737111,TOTAL,13,24426.0
2022,3,pincodes,737135,TOTAL,13,26499.0
2022,3,pincodes,737121,TOTAL,11,24955.0
2022,3,pincodes,737120,TOTAL,10,22575.0
2022,4,districts,east,TOTAL,192,377889.0
2022,4,districts,south,TOTAL,45,74025.0
2022,4,districts,west,TOTAL,43,147415.0
2022,4,districts,north,TOTAL,26,67885.0
2022,4,pincodes,737101,TOTAL,52,96887.0
2022,4,pincodes,737102,TOTAL,47,99152.0
2022,4,pincodes,737132,TOTAL,30,39191.0
2022,4,pincodes,737134,TOTAL,27,37929.0
2022,4,pincodes,737113,TOTAL,24,77802.0
2022,4,pincodes,737135,TOTAL,23,53797.0
2022,4,pincodes,737121,TOTAL,17,52782.0
2022,4,pincodes,737126,TOTAL,16,24477.0
2022,4,pincodes,737120,TOTAL,14,37682.0
2022,4,pincodes,737103,TOTAL,10,33268.0
2020,2,districts,bengaluru urban,TOTAL,20040,3301769.0
2020,2,districts,mysuru,TOTAL,767,144997.0
2020,2,districts,dharwad,TOTAL,656,119671.0
2020,2,districts,ballari,TOTAL,611,120952.0
2020,2,districts,belagavi,TOTAL,590,111501.0
2020,2,districts,bengaluru rural,TOTAL,416,83476.0
2020,2,districts,dakshina kannada,TOTAL,380,80252.0
2020,2,districts,tumakuru,TOTAL,372,75362.0
2020,2,districts,davanagere,TOTAL,309,59794.0
2020,2,districts,ramanagara,TOTAL,259,54476.0
2020,2,pincodes,560068,TOTAL,1076,168415.0
2020,2,pincodes,560037,TOTAL,1034,155914.0
2020,2,pincodes,560076,TOTAL,802,124790.0
2020,2,pincodes,560078,TOTAL,742,119673.0
2020,2,pincodes,560100,TOTAL,651,103528.0
2020,2,pincodes,560079,TOTAL,494,79188.0
2020,2,pincodes,560066,TOTAL,485,74094.0
2020,2,pincodes,560064,TOTAL,480,86646.0
2020,2,pincodes,560043,TOTAL,476,78043.0
2020,2,pincodes,560040,TOTAL,392,63016.0
2020,3,districts,bengaluru urban,TOTAL,32192,6940765.0
2020,3,districts,mysuru,TOTAL,2128,558128.0
2020,3,districts,belagavi,TOTAL,2016,533172.0
2020,3,districts,dharwad,TOTAL,1606,358476.0
2020,3,districts,dakshina kannada,TOTAL,1271,330557.0
2020,3,districts,tumakuru,TOTAL,1236,311665.0
2020,3,districts,ballari,TOTAL,1213,306386.0
2020,3,districts,bengaluru rural,TOTAL,1068,267171.0
2020,3,districts,shivamogga,TOTAL,781,200079.0
2020,3,districts,vijayapura,TOTAL,768,175988.0
2020,3,pincodes,560068,TOTAL,1603,340876.0
2020,3,pincodes,560076,TOTAL,1148,250474.0
2020,3,pincodes,560078,TOTAL,1124,243443.0
2020,3,pincodes,560037,TOTAL,923,202431.0
2020,3,pincodes,560079,TOTAL,904,183362.0
2020,3,pincodes,560043,TOTAL,842,188522.0
2020,3,pincodes,560058,TOTAL,802,159563.0
2020,3,pincodes,560091,TOTAL,768,161814.0
2020,3,pincodes,560100,TOTAL,765,158888.0
2020,3,pincodes,560085,TOTAL,712,156512.0
2020,4,districts,bengaluru urban,TOTAL,18485,15922383.0
2020,4,districts,belagavi,TOTAL,1586,924521.0
2020,4,districts,mysuru,TOTAL,1109,1073388.0
2020,4,districts,ballari,TOTAL,863,690500.0
2020,4,districts,dharwad,TOTAL,819,552794.0
2020,4,districts,tumakuru,TOTAL,751,718936.0
2020,4,districts,bengaluru rural,TOTAL,661,759279.0
2020,4,districts,dakshina kannada,TOTAL,557,445633.0
2020,4,districts,vijayapura,TOTAL,493,393668.0
2020,4,districts,kolar,TOTAL,482,516354.0
2020,4,pincodes,560068,TOTAL,849,653177.0
2020,4,pincodes,560079,TOTAL,565,461758.0
2020,4,pincodes,560078,TOTAL,536,398681.0
2020,4,pincodes,560076,TOTAL,525,495928.0
2020,4,pincodes,560037,TOTAL,511,384244.0
2020,4,pincodes,560043,TOTAL,495,437875.0
2020,4,pincodes,560058,TOTAL,454,338439.0
2020,4,pincodes,560091,TOTAL,452,406737.0
2020,4,pincodes,560064,TOTAL,402,440784.0
2020,4,pincodes,560066,TOTAL,370,298409.0
2021,1,districts,bengaluru urban,TOTAL,21606,17636524.0
2021,1,districts,mysuru,TOTAL,1473,1099863.0
2021,1,districts,belagavi,TOTAL,1459,1055645.0
2021,1,districts,bengaluru rural,TOTAL,952,808005.0
2021,1,districts,dharwad,TOTAL,926,653411.0
2021,1,districts,tumakuru,TOTAL,921,782869.0
2021,1,districts,ballari,TOTAL,919,731673.0
2021,1,districts,dakshina kannada,TOTAL,680,560199.0
2021,1,districts,kalaburagi,TOTAL,665,465871.0
2021,1,districts,vijayapura,TOTAL,656,524451.0
2021,1,pincodes,560068,TOTAL,870,614123.0
2021,1,pincodes,560043,TOTAL,682,549677.0
2021,1,pincodes,560078,TOTAL,658,521459.0
2021,1,pincodes,560091,TOTAL,648,492850.0
2021,1,pincodes,560076,TOTAL,616,516089.0
2021,1,pincodes,560079,TOTAL,604,504737.0
2021,1,pincodes,560058,TOTAL,594,413435.0
2021,1,pincodes,560037,TOTAL,530,467727.0
2021,1,pincodes,560100,TOTAL,457,370259.0
2021,1,pincodes,560022,TOTAL,430,288082.0
2021,2,districts,bengaluru urban,TOTAL,21918,19572756.0
2021,2,districts,mysuru,TOTAL,1625,1609768.0
2021,2,districts,belagavi,TOTAL,1427,1253310.0
2021,2,districts,dharwad,TOTAL,1266,1334979.0
2021,2,districts,ballari,TOTAL,1133,1013072.0
2021,2,districts,tumakuru,TOTAL,1096,1102268.0
2021,2,districts,bengaluru rural,TOTAL,989,1099031.0
2021,2,districts,dakshina kannada,TOTAL,843,1051575.0
2021,2,districts,shivamogga,TOTAL,833,920816.0
2021,2,districts,kalaburagi,TOTAL,757,778234.0
2021,2,pincodes,560068,TOTAL,982,719927.0
2021,2,pincodes,560076,TOTAL,719,556220.0
2021,2,pincodes,560058,TOTAL,658,556256.0
2021,2,pincodes,560078,TOTAL,652,519156.0
2021,2,pincodes,560091,TOTAL,633,611281.0
2021,2,pincodes,560043,TOTAL,594,616422.0
2021,2,pincodes,560100,TOTAL,554,447886.0
2021,2,pincodes,560079,TOTAL,545,451693.0
2021,2,pincodes,560037,TOTAL,505,392580.0
2021,2,pincodes,560064,TOTAL,500,607631.0
2021,3,districts,bengaluru urban,TOTAL,27498,26210017.0
2021,3,districts,mysuru,TOTAL,1875,1959596.0
2021,3,districts,belagavi,TOTAL,1276,1203412.0
2021,3,districts,tumakuru,TOTAL,1275,1366567.0
2021,3,districts,ballari,TOTAL,1188,1290594.0
2021,3,districts,dharwad,TOTAL,1167,1189951.0
2021,3,districts,bengaluru rural,TOTAL,1092,1361844.0
2021,3,districts,dakshina kannada,TOTAL,1065,1124855.0
2021,3,districts,davanagere,TOTAL,830,908303.0
2021,3,districts,ramanagara,TOTAL,821,765577.0
2021,3,pincodes,560068,TOTAL,1126,984821.0
2021,3,pincodes,560058,TOTAL,841,725815.0
2021,3,pincodes,560043,TOTAL,800,743863.0
2021,3,pincodes,560078,TOTAL,796,722799.0
2021,3,pincodes,560076,TOTAL,765,680106.0
2021,3,pincodes,560091,TOTAL,717,651503.0
2021,3,pincodes,560079,TOTAL,704,595262.0
2021,3,pincodes,560037,TOTAL,657,683242.0
2021,3,pincodes,560100,TOTAL,594,576401.0
2021,3,pincodes,560064,TOTAL,584,619637.0
2021,4,districts,bengaluru urban,TOTAL,44650,50064816.0
2021,4,districts,mysuru,TOTAL,2999,4025182.0
2021,4,districts,belagavi,TOTAL,2268,2994132.0
2021,4,districts,dharwad,TOTAL,1998,2448037.0
2021,4,districts,dakshina kannada,TOTAL,1760,2383587.0
2021,4,districts,ballari,TOTAL,1705,2348052.0
2021,4,districts,bengaluru rural,TOTAL,1664,2301115.0
2021,4,districts,tumakuru,TOTAL,1540,2107437.0
2021,4,districts,kalaburagi,TOTAL,1364,1791618.0
2021,4,districts,shivamogga,TOTAL,1243,1666023.0
2021,4,pincodes,560068,TOTAL,1839,1905289.0
2021,4,pincodes,560078,TOTAL,1372,1472700.0
2021,4,pincodes,560076,TOTAL,1308,1508537.0
2021,4,pincodes,560043,TOTAL,1285,1483440.0
2021,4,pincodes,560058,TOTAL,1237,1231686.0
2021,4,pincodes,560091,TOTAL,1201,1265605.0
2021,4,pincodes,560079,TOTAL,1078,1196851.0
2021,4,pincodes,560037,TOTAL,1077,1261421.0
2021,4,pincodes,560064,TOTAL,906,1063872.0
2021,4,pincodes,560100,TOTAL,881,1001416.0
2022,1,districts,bengaluru urban,TOTAL,57549,71700148.0
2022,1,districts,mysuru,TOTAL,4256,6273651.0
2022,1,districts,dharwad,TOTAL,2629,3647319.0
2022,1,districts,belagavi,TOTAL,2565,4027564.0
2022,1,districts,dakshina kannada,TOTAL,2163,3326629.0
2022,1,districts,bengaluru rural,TOTAL,2133,3131559.0
2022,1,districts,tumakuru,TOTAL,2107,3270489.0
2022,1,districts,ballari,TOTAL,1982,2817568.0
2022,1,districts,davanagere,TOTAL,1774,2444546.0
2022,1,districts,shivamogga,TOTAL,1771,2717744.0
2022,1,pincodes,560068,TOTAL,2349,2922542.0
2022,1,pincodes,560076,TOTAL,1718,2181826.0
2022,1,pincodes,560043,TOTAL,1713,2402868.0
2022,1,pincodes,560058,TOTAL,1699,1800069.0
2022,1,pincodes,560078,TOTAL,1671,1970551.0
2022,1,pincodes,560091,TOTAL,1656,2065687.0
2022,1,pincodes,560079,TOTAL,1358,1534187.0
2022,1,pincodes,560064,TOTAL,1288,1709573.0
2022,1,pincodes,560037,TOTAL,1259,1593673.0
2022,1,pincodes,560100,TOTAL,1255,1555109.0
2022,2,districts,bengaluru urban,TOTAL,57934,69731242.0
2022,2,districts,mysuru,TOTAL,4122,5603711.0
2022,2,districts,belagavi,TOTAL,2609,3892332.0
2022,2,districts,dharwad,TOTAL,2393,3355104.0
2022,2,districts,bengaluru rural,TOTAL,2122,3278607.0
2022,2,districts,tumakuru,TOTAL,1926,3127331.0
2022,2,districts,dakshina kannada,TOTAL,1909,2849505.0
2022,2,districts,ballari,TOTAL,1763,2282676.0
2022,2,districts,shivamogga,TOTAL,1672,2643157.0
2022,2,districts,davanagere,TOTAL,1531,2021047.0
2022,2,pincodes,560068,TOTAL,2692,3077564.0
2022,2,pincodes,560037,TOTAL,1860,2052163.0
2022,2,pincodes,560078,TOTAL,1844,2105323.0
2022,2,pincodes,560076,TOTAL,1835,2129897.0
2022,2,pincodes,560043,TOTAL,1755,2171198.0
2022,2,pincodes,560091,TOTAL,1405,1565112.0
2022,2,pincodes,560100,TOTAL,1389,1710571.0
2022,2,pincodes,560058,TOTAL,1283,1422895.0
2022,2,pincodes,560103,TOTAL,1242,1520408.0
2022,2,pincodes,560079,TOTAL,1199,1284375.0
2022,3,districts,bengaluru urban,TOTAL,64593,79303480.0
2022,3,districts,mysuru,TOTAL,5093,6718622.0
2022,3,districts,belagavi,TOTAL,2774,4182385.0
2022,3,districts,dharwad,TOTAL,2755,3667159.0
2022,3,districts,dakshina kannada,TOTAL,2545,3698741.0
2022,3,districts,ballari,TOTAL,2541,3202170.0
2022,3,districts,bengaluru rural,TOTAL,2448,3640101.0
2022,3,districts,tumakuru,TOTAL,2349,3662277.0
2022,3,districts,davanagere,TOTAL,2201,2787038.0
2022,3,districts,kalaburagi,TOTAL,1971,2659120.0
2022,3,pincodes,560068,TOTAL,2861,3528404.0
2022,3,pincodes,560037,TOTAL,2120,2606805.0
2022,3,pincodes,560043,TOTAL,2030,2571392.0
2022,3,pincodes,560076,TOTAL,1945,2478555.0
2022,3,pincodes,560078,TOTAL,1912,2228186.0
2022,3,pincodes,560058,TOTAL,1610,1917287.0
2022,3,pincodes,560091,TOTAL,1561,1858018.0
2022,3,pincodes,560100,TOTAL,1498,1875623.0
2022,3,pincodes,560064,TOTAL,1475,1808634.0
2022,3,pincodes,560079,TOTAL,1371,1635418.0
2022,4,districts,bengaluru urban,TOTAL,78817,101938016.0
2022,4,districts,mysuru,TOTAL,6820,9461969.0
2022,4,districts,belagavi,TOTAL,3857,5891225.0
2022,4,districts,dharwad,TOTAL,3751,5149958.0
2022,4,districts,dakshina kannada,TOTAL,3330,4869464.0
2022,4,districts,bengaluru rural,TOTAL,3125,4874888.0
2022,4,districts,ballari,TOTAL,2729,3502890.0
2022,4,districts,davanagere,TOTAL,2522,3414588.0
2022,4,districts,tumakuru,TOTAL,2515,4131381.0
2022,4,districts,shivamogga,TOTAL,2462,3798640.0
2022,4,pincodes,560068,TOTAL,3419,4310528.0
2022,4,pincodes,560043,TOTAL,2468,3499600.0
2022,4,pincodes,560037,TOTAL,2424,3146560.0
2022,4,pincodes,560076,TOTAL,2391,3129589.0
2022,4,pincodes,560078,TOTAL,2388,3105356.0
2022,4,pincodes,560058,TOTAL,1998,2274976.0
2022,4,pincodes,560091,TOTAL,1951,2472172.0
2022,4,pincodes,560100,TOTAL,1940,2354073.0
2022,4,pincodes,560064,TOTAL,1771,2371094.0
2022,4,pincodes,560066,TOTAL,1642,2074882.0
2020,2,districts,dhanbad,TOTAL,741,134652.0
2020,2,districts,ranchi,TOTAL,376,71618.0
2020,2,districts,east singhbhum,TOTAL,283,56879.0
2020,2,districts,bokaro,TOTAL,175,35999.0
2020,2,districts,saraikela kharsawan,TOTAL,69,13249.0
2020,2,districts,hazaribagh,TOTAL,59,12131.0
2020,2,districts,ramgarh,TOTAL,44,9554.0
2020,2,districts,palamu,TOTAL,43,9949.0
2020,2,districts,deoghar,TOTAL,42,8257.0
2020,2,districts,giridih,TOTAL,40,9051.0
2020,2,pincodes,826124,TOTAL,307,51877.0
2020,2,pincodes,828122,TOTAL,171,30316.0
2020,2,pincodes,834001,TOTAL,115,19706.0
2020,2,pincodes,834002,TOTAL,50,8237.0
2020,2,pincodes,827013,TOTAL,39,7822.0
2020,2,pincodes,831001,TOTAL,37,7434.0
2020,2,pincodes,828107,TOTAL,36,6726.0
2020,2,pincodes,834005,TOTAL,35,6027.0
2020,2,pincodes,826001,TOTAL,34,7265.0
2020,2,pincodes,831013,TOTAL,32,5775.0
2020,3,districts,dhanbad,TOTAL,1459,365170.0
2020,3,districts,ranchi,TOTAL,1123,283853.0
2020,3,districts,east singhbhum,TOTAL,698,168697.0
2020,3,districts,bokaro,TOTAL,412,118920.0
2020,3,districts,hazaribagh,TOTAL,238,63439.0
2020,3,districts,ramgarh,TOTAL,199,60283.0
2020,3,districts,saraikela kharsawan,TOTAL,185,42177.0
2020,3,districts,giridih,TOTAL,144,32688.0
2020,3,districts,palamu,TOTAL,121,24683.0
2020,3,districts,deoghar,TOTAL,97,20112.0
2020,3,pincodes,826124,TOTAL,378,89931.0
2020,3,pincodes,828122,TOTAL,282,66524.0
2020,3,pincodes,834001,TOTAL,220,55456.0
